0.000000	0.000003
0.000050	0.000000
0.000099	-0.000003
0.000149	0.000001
0.000199	-0.000004
0.000248	-0.000003
0.000298	0.000006
0.000348	-0.000000
0.000398	-0.000003
0.000447	0.000007
0.000497	0.000004
0.000547	-0.000003
0.000596	0.000002
0.000646	-0.000002
0.000696	-0.000004
0.000745	0.000002
0.000795	-0.000001
0.000845	-0.000001
0.000894	0.000005
0.000944	-0.000001
0.000994	-0.000006
0.001043	0.000002
0.001093	-0.000003
0.001143	-0.000007
0.001193	0.000002
0.001242	-0.000000
0.001292	-0.000004
0.001342	0.000003
0.001391	-0.000001
0.001441	-0.000006
0.001491	0.000002
0.001540	-0.000001
0.001590	-0.000006
0.001640	0.000003
0.001689	0.000001
0.001739	-0.000004
0.001789	0.000002
0.001839	0.000001
0.001888	-0.000004
0.001938	0.000002
0.001988	0.000001
0.002037	-0.000003
0.002087	0.000005
0.002137	0.000003
0.002186	-0.000002
0.002236	0.000003
0.002286	0.000000
0.002335	-0.000005
0.002385	0.000001
0.002435	-0.000002
0.002484	-0.000006
0.002534	0.000001
0.002584	0.000001
0.002634	-0.000000
0.002683	0.000004
0.002733	-0.000000
0.002783	-0.000005
0.002832	0.000002
0.002882	-0.000003
0.002932	-0.000005
0.002981	0.000003
0.003031	-0.000001
0.003081	-0.000004
0.003130	0.000004
0.003180	0.000000
0.003230	-0.000004
0.003280	0.000002
0.003329	-0.000003
0.003379	-0.000006
0.003429	0.000002
0.003478	-0.000002
0.003528	-0.000004
0.003578	0.000005
0.003627	-0.000000
0.003677	-0.000004
0.003727	0.000004
0.003776	-0.000001
0.003826	-0.000005
0.003876	0.000002
0.003925	0.000000
0.003975	-0.000002
0.004025	0.000004
0.004075	-0.000001
0.004124	-0.000004
0.004174	0.000002
0.004224	-0.000002
0.004273	-0.000002
0.004323	0.000005
0.004373	-0.000001
0.004422	-0.000001
0.004472	0.000005
0.004522	-0.000001
0.004571	-0.000003
0.004621	0.000004
0.004671	-0.000001
0.004720	-0.000000
0.004770	0.000004
0.004820	-0.000001
0.004870	-0.000000
0.004919	0.000004
0.004969	-0.000005
0.005019	-0.000001
0.005068	0.000002
0.005118	-0.000007
0.005168	-0.000000
0.005217	0.000006
0.005267	-0.000001
0.005317	0.000001
0.005366	0.000004
0.005416	-0.000003
0.005466	-0.000001
0.005516	0.000001
0.005565	-0.000007
0.005615	-0.000000
0.005665	0.000005
0.005714	-0.000001
0.005764	0.000002
0.005814	0.000005
0.005863	-0.000001
0.005913	0.000003
0.005963	0.000003
0.006012	-0.000004
0.006062	0.000002
0.006112	0.000001
0.006161	-0.000002
0.006211	0.000006
0.006261	0.000003
0.006311	-0.000002
0.006360	0.000004
0.006410	0.000001
0.006460	-0.000004
0.006509	0.000003
0.006559	0.000003
0.006609	0.000004
0.006658	0.000007
0.006708	-0.000000
0.006758	-0.000000
0.006807	0.000002
0.006857	-0.000004
0.006907	-0.000002
0.006957	0.000006
0.007006	-0.000001
0.007056	0.000002
0.007106	0.000005
0.007155	-0.000002
0.007205	0.000001
0.007255	0.000002
0.007304	-0.000005
0.007354	0.000001
0.007404	0.000005
0.007453	-0.000002
0.007503	0.000004
0.007553	0.000004
0.007602	-0.000005
0.007652	0.000001
0.007702	0.000000
0.007752	-0.000004
0.007801	0.000003
0.007851	0.000003
0.007901	-0.000001
0.007950	0.000005
0.008000	0.000001
0.008050	-0.000000
0.008099	0.000005
0.008149	-0.000002
0.008199	-0.000003
0.008248	0.000004
0.008298	-0.000004
0.008348	-0.000004
0.008398	0.000004
0.008447	0.000001
0.008497	0.000001
0.008547	0.000005
0.008596	-0.000001
0.008646	0.000002
0.008696	0.000005
0.008745	-0.000004
0.008795	0.000002
0.008845	0.000006
0.008894	-0.000003
0.008944	0.000002
0.008994	0.000006
0.009043	0.000001
0.009093	0.000004
0.009143	0.000003
0.009193	-0.000000
0.009242	0.000004
0.009292	-0.000001
0.009342	-0.000004
0.009391	0.000003
0.009441	-0.000001
0.009491	-0.000001
0.009540	0.000003
0.009590	-0.000002
0.009640	-0.000002
0.009689	0.000004
0.009739	-0.000001
0.009789	0.000001
0.009839	0.000005
0.009888	-0.000003
0.009938	0.000003
0.009988	0.000005
0.010037	-0.000002
0.010087	0.000004
0.010137	0.000006
0.010186	0.000000
0.010236	0.000006
0.010286	0.000003
0.010335	-0.000000
0.010385	0.000006
0.010435	0.000002
0.010484	0.000001
0.010534	0.000005
0.010584	0.000000
0.010634	0.000003
0.010683	0.000006
0.010733	-0.000002
0.010783	0.000001
0.010832	0.000005
0.010882	-0.000001
0.010932	0.000001
0.010981	0.000003
0.011031	-0.000003
0.011081	0.000002
0.011130	0.000001
0.011180	-0.000001
0.011230	0.000007
0.011280	0.000003
0.011329	-0.000002
0.011379	0.000006
0.011429	0.000001
0.011478	-0.000003
0.011528	0.000002
0.011578	-0.000000
0.011627	0.000000
0.011677	0.000004
0.011727	-0.000001
0.011776	0.000002
0.011826	0.000005
0.011876	-0.000002
0.011925	0.000002
0.011975	0.000004
0.012025	-0.000003
0.012075	0.000002
0.012124	0.000000
0.012174	-0.000003
0.012224	0.000004
0.012273	-0.000001
0.012323	-0.000003
0.012373	0.000004
0.012422	-0.000002
0.012472	-0.000005
0.012522	0.000002
0.012571	-0.000001
0.012621	0.000000
0.012671	0.000006
0.012720	-0.000000
0.012770	0.000004
0.012820	0.000005
0.012870	-0.000002
0.012919	0.000002
0.012969	0.000004
0.013019	-0.000001
0.013068	0.000004
0.013118	-0.000000
0.013168	-0.000003
0.013217	0.000003
0.013267	-0.000001
0.013317	-0.000001
0.013366	0.000005
0.013416	0.000001
0.013466	0.000004
0.013516	0.000006
0.013565	0.000001
0.013615	0.000002
0.013665	0.000002
0.013714	-0.000005
0.013764	0.000002
0.013814	0.000003
0.013863	-0.000002
0.013913	0.000006
0.013963	0.000005
0.014012	0.000002
0.014062	0.000004
0.014112	-0.000000
0.014161	-0.000001
